starttime	seconds	ctime	dtime	ttime	wait
Wed Feb 19 20:47:09 2014	1392835629	0	152	152	150
Wed Feb 19 20:47:11 2014	1392835631	0	152	152	142
Wed Feb 19 20:47:09 2014	1392835629	0	152	152	133
Wed Feb 19 20:47:11 2014	1392835631	0	152	152	151
Wed Feb 19 20:47:11 2014	1392835631	0	152	152	145
Wed Feb 19 20:47:10 2014	1392835630	0	152	152	137
Wed Feb 19 20:47:10 2014	1392835630	0	152	152	147
Wed Feb 19 20:47:11 2014	1392835631	0	152	152	152
Wed Feb 19 20:47:10 2014	1392835630	0	152	152	152
Wed Feb 19 20:47:10 2014	1392835630	0	152	152	132
Wed Feb 19 20:47:11 2014	1392835631	0	152	153	149
Wed Feb 19 20:47:09 2014	1392835629	0	153	153	144
Wed Feb 19 20:47:11 2014	1392835631	0	153	153	126
Wed Feb 19 20:47:11 2014	1392835631	0	153	153	148
Wed Feb 19 20:47:11 2014	1392835631	0	153	153	129
Wed Feb 19 20:47:10 2014	1392835630	0	153	153	137
Wed Feb 19 20:47:11 2014	1392835631	0	153	153	152
Wed Feb 19 20:47:09 2014	1392835629	0	154	154	141
Wed Feb 19 20:47:11 2014	1392835631	0	154	154	131
Wed Feb 19 20:47:11 2014	1392835631	0	154	154	119
Wed Feb 19 20:47:11 2014	1392835631	0	154	154	141
Wed Feb 19 20:47:09 2014	1392835629	0	154	154	140
Wed Feb 19 20:47:09 2014	1392835629	0	154	154	149
Wed Feb 19 20:47:09 2014	1392835629	0	154	154	142
Wed Feb 19 20:47:11 2014	1392835631	0	154	154	137
Wed Feb 19 20:47:11 2014	1392835631	0	154	154	154
Wed Feb 19 20:47:10 2014	1392835630	0	154	154	153
Wed Feb 19 20:47:09 2014	1392835629	0	154	154	154
Wed Feb 19 20:47:10 2014	1392835630	0	154	154	145
Wed Feb 19 20:47:10 2014	1392835630	0	154	154	129
Wed Feb 19 20:47:09 2014	1392835629	4	151	154	147
Wed Feb 19 20:47:11 2014	1392835631	0	154	155	137
Wed Feb 19 20:47:11 2014	1392835631	0	155	155	147
Wed Feb 19 20:47:10 2014	1392835630	0	155	155	136
Wed Feb 19 20:47:11 2014	1392835631	0	155	155	154
Wed Feb 19 20:47:10 2014	1392835630	0	155	155	146
Wed Feb 19 20:47:10 2014	1392835630	0	155	155	147
Wed Feb 19 20:47:11 2014	1392835631	0	155	155	153
Wed Feb 19 20:47:11 2014	1392835631	0	155	155	138
Wed Feb 19 20:47:11 2014	1392835631	0	155	155	155
Wed Feb 19 20:47:11 2014	1392835631	0	155	155	143
Wed Feb 19 20:47:11 2014	1392835631	0	155	155	148
Wed Feb 19 20:47:09 2014	1392835629	0	155	156	147
Wed Feb 19 20:47:10 2014	1392835630	0	156	156	128
Wed Feb 19 20:47:11 2014	1392835631	0	156	156	152
Wed Feb 19 20:47:10 2014	1392835630	0	156	156	141
Wed Feb 19 20:47:09 2014	1392835629	0	156	156	152
Wed Feb 19 20:47:10 2014	1392835630	0	156	156	152
Wed Feb 19 20:47:09 2014	1392835629	0	156	156	134
Wed Feb 19 20:47:11 2014	1392835631	0	156	156	148
Wed Feb 19 20:47:09 2014	1392835629	4	152	156	152
Wed Feb 19 20:47:09 2014	1392835629	0	156	156	155
Wed Feb 19 20:47:11 2014	1392835631	0	156	156	148
Wed Feb 19 20:47:11 2014	1392835631	0	156	156	137
Wed Feb 19 20:47:09 2014	1392835629	0	156	156	125
Wed Feb 19 20:47:10 2014	1392835630	0	156	156	156
Wed Feb 19 20:47:11 2014	1392835631	0	157	157	131
Wed Feb 19 20:47:11 2014	1392835631	0	157	157	147
Wed Feb 19 20:47:11 2014	1392835631	0	157	157	113
Wed Feb 19 20:47:09 2014	1392835629	0	157	157	116
