starttime	seconds	ctime	dtime	ttime	wait
Sat Mar 01 18:54:23 2014	1393692863	0	19183	19183	18795
Sat Mar 01 18:57:14 2014	1393693034	0	19183	19183	18845
Sat Mar 01 18:54:52 2014	1393692892	0	19183	19183	18814
Sat Mar 01 18:55:59 2014	1393692959	0	19184	19184	18851
Sat Mar 01 18:54:20 2014	1393692860	0	19185	19185	18919
Sat Mar 01 18:57:29 2014	1393693049	0	19185	19185	18865
Sat Mar 01 18:54:01 2014	1393692841	0	19186	19186	18891
Sat Mar 01 18:54:55 2014	1393692895	0	19188	19188	18882
Sat Mar 01 18:56:31 2014	1393692991	0	19189	19189	18787
Sat Mar 01 18:55:30 2014	1393692930	0	19189	19189	18894
Sat Mar 01 18:53:45 2014	1393692825	0	19191	19191	18824
Sat Mar 01 18:53:10 2014	1393692790	0	19191	19191	18920
Sat Mar 01 18:55:15 2014	1393692915	0	19191	19191	18858
Sat Mar 01 18:55:00 2014	1393692900	0	19191	19191	18888
Sat Mar 01 18:58:06 2014	1393693086	0	19193	19193	18920
Sat Mar 01 18:57:28 2014	1393693048	0	19193	19193	18812
Sat Mar 01 18:54:29 2014	1393692869	0	19194	19194	18952
Sat Mar 01 18:54:56 2014	1393692896	0	19194	19194	18932
Sat Mar 01 18:55:35 2014	1393692935	0	19194	19194	18847
Sat Mar 01 18:53:20 2014	1393692800	0	19195	19195	18933
Sat Mar 01 18:53:36 2014	1393692816	0	19195	19195	18883
Sat Mar 01 18:54:41 2014	1393692881	0	19196	19197	18822
Sat Mar 01 18:54:47 2014	1393692887	0	19197	19197	18841
Sat Mar 01 18:57:45 2014	1393693065	0	19197	19197	18872
Sat Mar 01 18:53:15 2014	1393692795	0	19199	19199	18835
Sat Mar 01 18:58:21 2014	1393693101	0	19199	19199	18753
Sat Mar 01 18:55:27 2014	1393692927	0	19200	19200	18932
Sat Mar 01 18:55:04 2014	1393692904	0	19200	19200	18853
Sat Mar 01 18:57:13 2014	1393693033	0	19200	19200	18839
Sat Mar 01 18:54:37 2014	1393692877	0	19200	19200	18900
Sat Mar 01 18:54:25 2014	1393692865	0	19201	19202	18816
Sat Mar 01 18:58:13 2014	1393693093	0	19202	19202	18886
Sat Mar 01 18:56:04 2014	1393692964	0	19202	19202	18852
Sat Mar 01 18:57:09 2014	1393693029	0	19202	19202	18778
Sat Mar 01 18:58:21 2014	1393693101	0	19202	19202	18842
Sat Mar 01 18:53:05 2014	1393692785	0	19203	19203	18893
Sat Mar 01 18:54:52 2014	1393692892	0	19203	19203	18882
Sat Mar 01 18:56:22 2014	1393692982	0	19203	19203	18845
Sat Mar 01 18:54:33 2014	1393692873	0	19205	19205	18888
Sat Mar 01 18:53:14 2014	1393692794	0	19206	19207	18862
Sat Mar 01 18:57:49 2014	1393693069	0	19207	19207	18909
Sat Mar 01 18:55:30 2014	1393692930	0	19208	19208	18884
Sat Mar 01 18:56:51 2014	1393693011	0	19208	19208	18863
Sat Mar 01 18:55:10 2014	1393692910	0	19208	19208	18887
Sat Mar 01 18:57:01 2014	1393693021	0	19208	19208	18752
Sat Mar 01 18:57:27 2014	1393693047	0	19208	19208	18919
Sat Mar 01 18:57:26 2014	1393693046	0	19209	19209	18919
Sat Mar 01 18:58:05 2014	1393693085	0	19210	19211	18852
Sat Mar 01 18:55:38 2014	1393692938	0	19212	19212	18807
Sat Mar 01 18:56:57 2014	1393693017	0	19213	19213	18845
Sat Mar 01 18:56:41 2014	1393693001	0	19213	19213	18926
Sat Mar 01 18:57:06 2014	1393693026	0	19213	19213	18913
Sat Mar 01 18:56:53 2014	1393693013	0	19213	19213	18904
Sat Mar 01 18:55:06 2014	1393692906	0	19214	19214	18864
Sat Mar 01 18:57:41 2014	1393693061	0	19214	19214	18785
Sat Mar 01 18:54:55 2014	1393692895	0	19215	19215	18894
